model,term,op,estimate,std.error,statistic,p.value,std.lv,std.all,std.nox,parameter,conf.low,conf.high,method,alternative
sem3,network ~~ network,~~,1.9009032940822317,0.10378002262111424,18.3166590840142,0,1.9009032940822317,0.9614905911584796,0.9614905911584796,NA,NA,NA,NA,NA
sem3,addiction ~~ addiction,~~,0.8818796304180863,0.04814631458570641,18.316659084014233,0,0.8818796304180863,0.869431777360556,0.869431777360556,NA,NA,NA,NA,NA
sem3,low_rep_est ~~ low_rep_est,~~,1.4266214963941681,0.07788655615909788,18.316659084014788,0,1.4266214963941681,0.9934168844659697,0.9934168844659697,NA,NA,NA,NA,NA
sem3,rm ~~ rm,~~,0.3158889412065489,0,NA,NA,0.3158889412065489,1,0.3158889412065489,NA,NA,NA,NA,NA
sem3,rm ~~ age,~~,-0.22968439865168497,0,NA,NA,-0.22968439865168497,-0.03485615487111085,-0.22968439865168497,NA,NA,NA,NA,NA
sem3,age ~~ age,~~,137.45787256158368,0,NA,NA,137.45787256158368,1,137.45787256158368,NA,NA,NA,NA,NA
sem3,network ~1 ,~1,1.838533368657878,0.34773326834161256,5.287194341301006,1.242066616224946e-7,1.838533368657878,1.3075672192730268,1.3075672192730268,NA,NA,NA,NA,NA
sem3,low_rep_est ~1 ,~1,3.804795043261988,0.3012455309110724,12.630212410969053,0,3.804795043261988,3.1749921355211357,3.1749921355211357,NA,NA,NA,NA,NA
sem3,rm ~1 ,~1,3.6286636860407353,0,NA,NA,3.6286636860407353,6.456237639975892,3.6286636860407353,NA,NA,NA,NA,NA
sem3,age ~1 ,~1,48.21758569299553,0,NA,NA,48.21758569299553,4.1126395906143784,48.21758569299553,NA,NA,NA,NA,NA
sem4,extroversion ~ rm,~,0.3783807537308853,0.07245419303319343,5.22234446193525,1.7667193530357395e-7,0.3783807537308853,0.15955685173843534,0.2899892206034023,NA,NA,NA,NA,NA
sem4,low_rep_est ~ rm,~,-0.14714367649320645,0.06529044967121965,-2.2536784052517884,0.024216406850980254,-0.14714367649320645,-0.06958054606815184,-0.12646030617688564,NA,NA,NA,NA,NA
sem4,addiction ~ extroversion,~,0.09544815999438583,0.023383818385345367,4.081803853480284,4.4687504526574884e-5,0.09544815999438583,0.12408965267968608,0.12408965267968608,NA,NA,NA,NA,NA
sem4,addiction ~ low_rep_est,~,0.12273273250954259,0.026222569101866794,4.680423647002811,2.862827174432425e-6,0.12273273250954259,0.14228810731685831,0.14228810731685831,NA,NA,NA,NA,NA
sem4,extroversion ~~ extroversion,~~,1.6591847750187299,0.07262054475429022,22.84731931759173,0,1.6591847750187299,0.9745416110633189,0.9745416110633189,NA,NA,NA,NA,NA
sem4,low_rep_est ~~ low_rep_est,~~,1.347308425518378,0.058970087772222485,22.84731931759172,0,1.347308425518378,0.9951585476088578,0.9951585476088578,NA,NA,NA,NA,NA
sem4,addiction ~~ addiction,~~,0.9717894754814413,0.042534069838696294,22.847319317591726,0,0.9717894754814413,0.9647478990033925,0.9647478990033925,NA,NA,NA,NA,NA
sem4,rm ~~ rm,~~,0.30273818829729454,0,NA,NA,0.30273818829729454,1,0.30273818829729454,NA,NA,NA,NA,NA
sem5,extroversion ~ rm,~,0.5982236037812626,0.08679831297293465,6.892110955748644,5.496936239524075e-12,0.5982236037812626,0.2571215713887237,0.4574791468373602,NA,NA,NA,NA,NA
sem5,low_rep_est ~ rm,~,-0.17299642988382366,0.08204004892250086,-2.108682675789781,0.03497198118768363,-0.17299642988382366,-0.08113640079539156,-0.1443605498086097,NA,NA,NA,NA,NA
sem5,addiction ~ extroversion,~,0.09488595883754067,0.029034596405371572,3.268030921207715,0.0010829853303220283,0.09488595883754067,0.12328196173243612,0.12328196173243612,NA,NA,NA,NA,NA
sem5,addiction ~ low_rep_est,~,0.14815300308737456,0.03168135272912213,4.676347135619287,2.920301038322748e-6,0.14815300308737456,0.17640237017909086,0.17640237017909086,NA,NA,NA,NA,NA
sem5,addiction ~ age,~,-0.00116721229350333,0.0032376540094699495,-0.3605117440249335,0.7184644757935934,-0.00116721229350333,-0.013596903202274637,-0.0011597254739270232,NA,NA,NA,NA,NA
sem5,addiction ~1 ,~1,1.8923066566373619,0.21674272453844587,8.730658252391324,0,1.8923066566373619,1.8801688830719672,1.8801688830719672,NA,NA,NA,NA,NA
sem5,extroversion ~~ extroversion,~~,1.596906581571859,0.08718328895281759,18.316659084014177,0,1.596906581571859,0.9338884975265935,0.9338884975265935,NA,NA,NA,NA,NA
sem5,low_rep_est ~~ low_rep_est,~~,1.4266214963941681,0.07788655615910134,18.316659084013974,0,1.4266214963941681,0.9934168844659695,0.9934168844659695,NA,NA,NA,NA,NA
sem5,addiction ~~ addiction,~~,0.9667520343978285,0.052779932735744634,18.31665908401407,0,0.9667520343978285,0.9543897843329145,0.9543897843329145,NA,NA,NA,NA,NA
sem5,rm ~~ rm,~~,0.3158889412065489,0,NA,NA,0.3158889412065489,1,0.3158889412065489,NA,NA,NA,NA,NA
sem5,rm ~~ age,~~,-0.22968439865168497,0,NA,NA,-0.22968439865168497,-0.03485615487111085,-0.22968439865168497,NA,NA,NA,NA,NA
sem5,age ~~ age,~~,137.45787256158368,0,NA,NA,137.45787256158368,1,137.45787256158368,NA,NA,NA,NA,NA
sem5,extroversion ~1 ,~1,1.3426605495180164,0.3187175558417603,4.2126971825318345,2.523392616704534e-5,1.3426605495180164,1.0267719274251117,1.0267719274251117,NA,NA,NA,NA,NA
sem5,low_rep_est ~1 ,~1,3.8047950432619837,0.3012455309110816,12.630212410968653,0,3.8047950432619837,3.1749921355211312,3.1749921355211312,NA,NA,NA,NA,NA
sem5,rm ~1 ,~1,3.6286636860407353,0,NA,NA,3.6286636860407353,6.456237639975892,3.6286636860407353,NA,NA,NA,NA,NA
sem5,age ~1 ,~1,48.21758569299553,0,NA,NA,48.21758569299553,4.1126395906143784,48.21758569299553,NA,NA,NA,NA,NA
sem6,lonely ~ rm,~,-0.3136481796189144,0.04219010841205613,-7.434163869777759,1.0524914273446484e-13,-0.3136481796189144,-0.22422321512819685,-0.40751816476554176,NA,NA,NA,NA,NA
sem6,low_rep_est ~ rm,~,-0.14714367649320645,0.06529044967121969,-2.253678405251787,0.024216406850980254,-0.14714367649320645,-0.06958054606815184,-0.12646030617688564,NA,NA,NA,NA,NA
sem6,addiction ~ lonely,~,0.03110279191618079,0.03993858773349065,0.7787654416758315,0.4361178984249081,0.03110279191618079,0.02394698355950907,0.02394698355950907,NA,NA,NA,NA,NA
sem6,addiction ~ low_rep_est,~,0.09574819576534424,0.02641807258974841,3.6243444876633255,2.8969526667155243e-4,0.09574819576534424,0.11144834274271644,0.11144834274271644,NA,NA,NA,NA,NA
sem6,lonely ~~ lonely,~~,0.5625860886959619,0.024623724161056734,22.84731931759174,0,0.5625860886959619,0.9497239497975745,0.9497239497975745,NA,NA,NA,NA,NA
sem6,low_rep_est ~~ low_rep_est,~~,1.347308425518378,0.05897008777222249,22.847319317591715,0,1.347308425518378,0.9951585476088578,0.9951585476088578,NA,NA,NA,NA,NA
sem6,addiction ~~ addiction,~~,0.9862154025815052,0.043165475514764275,22.847319317591698,0,0.9862154025815052,0.9869225323071937,0.9869225323071937,NA,NA,NA,NA,NA
sem6,rm ~~ rm,~~,0.30273818829729454,0,NA,NA,0.30273818829729454,1,0.30273818829729454,NA,NA,NA,NA,NA
sem7,lonely ~ rm,~,-0.4494050603874913,0.04885471837211479,-9.198805670405868,0,-0.4494050603874913,-0.3346418784263152,-0.5954058238352703,NA,NA,NA,NA,NA
sem7,low_rep_est ~ rm,~,-0.17299642988382252,0.0820400489225017,-2.1086826757897454,0.03497198118768674,-0.17299642988382252,-0.08113640079539104,-0.1443605498086088,NA,NA,NA,NA,NA
sem7,addiction ~ lonely,~,-0.03380656612721885,0.050684005615474544,-0.6670065973810331,0.504767919327489,-0.03380656612721885,-0.02539915175941806,-0.02539915175941806,NA,NA,NA,NA,NA
sem7,addiction ~ low_rep_est,~,0.13869275407363363,0.03192121311102577,4.344845967828471,1.3937342483227866e-5,0.13869275407363363,0.16543814752379807,0.16543814752379807,NA,NA,NA,NA,NA
sem7,addiction ~ age,~,-8.206834576440464e-4,0.00326176445516905,-0.2516072110429299,0.8013446843043486,-8.206834576440464e-4,-0.009577535304571833,-8.1690010621604e-4,NA,NA,NA,NA,NA
sem7,addiction ~1 ,~1,2.3347115990428016,0.23594304934485655,9.895233640175453,0,2.3347115990428016,2.3239485766132053,2.3239485766132053,NA,NA,NA,NA,NA
sem7,lonely ~~ lonely,~~,0.5059061635546188,0.027620002164922566,18.316659084014127,0,0.5059061635546188,0.8880148132033072,0.8880148132033072,NA,NA,NA,NA,NA
sem7,low_rep_est ~~ low_rep_est,~~,1.4266214963941681,0.07788655615910095,18.316659084014066,0,1.4266214963941681,0.9934168844659697,0.9934168844659697,NA,NA,NA,NA,NA
sem7,addiction ~~ addiction,~~,0.981150197190201,0.05356600200341754,18.316659084013832,0,0.981150197190201,0.9721248422361142,0.9721248422361142,NA,NA,NA,NA,NA
sem7,rm ~~ rm,~~,0.3158889412065489,0,NA,NA,0.3158889412065489,1,0.3158889412065489,NA,NA,NA,NA,NA
sem7,rm ~~ age,~~,-0.22968439865168497,0,NA,NA,-0.22968439865168497,-0.03485615487111085,-0.22968439865168497,NA,NA,NA,NA,NA
sem7,age ~~ age,~~,137.45787256158368,0,NA,NA,137.45787256158368,1,137.45787256158368,NA,NA,NA,NA,NA
sem7,lonely ~1 ,~1,4.461092530352921,0.17939123351110817,24.867951699973588,0,4.461092530352921,5.910392889100817,5.910392889100817,NA,NA,NA,NA,NA
sem7,low_rep_est ~1 ,~1,3.804795043261988,0.30124553091108464,12.63021241096854,0,3.804795043261988,3.1749921355211357,3.1749921355211357,NA,NA,NA,NA,NA
sem7,rm ~1 ,~1,3.6286636860407353,0,NA,NA,3.6286636860407353,6.456237639975892,3.6286636860407353,NA,NA,NA,NA,NA
sem7,age ~1 ,~1,48.21758569299553,0,NA,NA,48.21758569299553,4.1126395906143784,48.21758569299553,NA,NA,NA,NA,NA
cor.test1,NA,NA,0.09715458510268066,NA,3.1510591190911206,0.001673186955177749,NA,NA,NA,1042,0.036698815489447506,0.156901809505367,Pearson's product-moment correlation,two.sided
cor.test2,NA,NA,0.27278192359529646,NA,9.152507953223587,2.8587846561569676e-19,NA,NA,NA,1042,0.215679377869262,0.3280251191765741,Pearson's product-moment correlation,two.sided
cor.test3,NA,NA,0.05905481366812504,NA,1.9096236355995202,0.05645607096078855,NA,NA,NA,1042,-0.0016230952742395486,0.11929945961488286,Pearson's product-moment correlation,two.sided
cor.test4,NA,NA,-0.22422321512819687,NA,-7.427039609521494,2.3063759713317157e-13,NA,NA,NA,1042,-0.2810715848948403,-0.16580677226268423,Pearson's product-moment correlation,two.sided
lm1,(Intercept),NA,-5.09248360313749e-16,0.02136216960685381,-2.3838793984219767e-14,0.9999999999999809,NA,NA,NA,NA,NA,NA,NA,NA
lm1,rm,NA,-0.07118609711168601,0.021367286907108502,-3.3315459010382695,8.787341014287311e-4,NA,NA,NA,NA,NA,NA,NA,NA
lm1,estimation,NA,0.2084629252560196,0.021367286907108516,9.756171953991393,5.096421334181825e-22,NA,NA,NA,NA,NA,NA,NA,NA
lm1,1 | idTRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm1,rm:estimation,NA,0.001652379263542798,0.021372405433210652,0.07731367761605161,0.9383814320010797,NA,NA,NA,NA,NA,NA,NA,NA
lm2,(Intercept),NA,6.97843746285357e-16,0.026748043955392736,2.6089524432109475e-14,0.9999999999999791,NA,NA,NA,NA,NA,NA,NA,NA
lm2,rm,NA,-0.08235516609638376,0.02677428494003459,-3.075905342788115,0.0021412275037605874,NA,NA,NA,NA,NA,NA,NA,NA
lm2,estimation,NA,0.18539861019725073,0.026758015267558357,6.928713073201269,6.583423653645536e-12,NA,NA,NA,NA,NA,NA,NA,NA
lm2,1 | idTRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm2,age,NA,-0.0425214479902025,0.02677428494003463,-1.5881450460931528,0.11248998229760535,NA,NA,NA,NA,NA,NA,NA,NA
lm2,rm:estimation,NA,-7.450942846293359e-4,0.026767990296895656,-0.027835271769197638,0.9777976880989805,NA,NA,NA,NA,NA,NA,NA,NA
lm3,(Intercept),NA,2.1694024990167977e-4,0.029544950913521887,0.007342718237598843,0.9941428233978733,NA,NA,NA,NA,NA,NA,NA,NA
lm3,rm,NA,-0.02912430461311974,0.02997201347225589,-0.9717166529395549,0.331418124113379,NA,NA,NA,NA,NA,NA,NA,NA
lm3,low_rep_est,NA,0.1384747454923162,0.02981700148999941,4.644153958229518,3.852921188895465e-6,NA,NA,NA,NA,NA,NA,NA,NA
lm3,age,NA,-0.005131589038517147,0.02978117019528544,-0.17230985232841897,0.8632275606899263,NA,NA,NA,NA,NA,NA,NA,NA
lm3,network,NA,0.28632270826861494,0.030210015750136824,9.477741111979332,1.704747320543732e-20,NA,NA,NA,NA,NA,NA,NA,NA
lm3,low_rep_est:age,NA,0.007115401384361192,0.028809670964914637,0.24697961295797377,0.8049728870402868,NA,NA,NA,NA,NA,NA,NA,NA
lm3,age:network,NA,-0.0017654929374801673,0.029287467654074254,-0.060281515572909734,0.9519430386042977,NA,NA,NA,NA,NA,NA,NA,NA
