model,term,op,estimate,std.error,statistic,p.value,std.lv,std.all,std.nox,parameter,conf.low,conf.high,method,alternative
sem3,addiction ~1 ,~1,2.936102064547139,0.16345207004960016,17.963076660064125,0,2.936102064547139,5.507121879837734,5.507121879837734,NA,NA,NA,NA,NA
sem3,network ~~ network,~~,0.5930382353011627,0.03154190981927073,18.80159567696317,0,0.5930382353011627,0.9999593307686,0.9999593307686,NA,NA,NA,NA,NA
sem3,addiction ~~ addiction,~~,0.28206571061000246,0.01500222191011192,18.801595676963174,0,0.28206571061000246,0.992332861891653,0.992332861891653,NA,NA,NA,NA,NA
sem3,low_rep_est ~~ low_rep_est,~~,0.3298147700394619,0.017541849942213777,18.801595676963096,0,0.3298147700394619,0.9995948629518521,0.9995948629518521,NA,NA,NA,NA,NA
sem3,rm ~~ rm,~~,0.08256990833453924,0,NA,NA,0.08256990833453924,1,0.08256990833453924,NA,NA,NA,NA,NA
sem3,rm ~~ age,~~,-0.007544778523113957,0,NA,NA,-0.007544778523113957,-0.002117205311280981,-0.007544778523113957,NA,NA,NA,NA,NA
sem3,age ~~ age,~~,153.7960704132648,0,NA,NA,153.7960704132648,1,153.7960704132648,NA,NA,NA,NA,NA
sem3,network ~1 ,~1,3.542937284355767,0.3690411491494287,9.600385465202402,0,3.542937284355767,4.600587402670223,4.600587402670223,NA,NA,NA,NA,NA
sem3,low_rep_est ~1 ,~1,3.308395053336245,0.275212716384108,12.02122887635321,0,3.308395053336245,5.759626486970415,5.759626486970415,NA,NA,NA,NA,NA
sem3,rm ~1 ,~1,3.65016501650165,0,NA,NA,3.65016501650165,12.702862502018515,3.65016501650165,NA,NA,NA,NA,NA
sem3,age ~1 ,~1,48.43564356435643,0,NA,NA,48.43564356435643,3.9056422038528544,48.43564356435643,NA,NA,NA,NA,NA
sem4,extroversion ~ rm,~,0.0023633546012699924,0.11449649895013182,0.020641282684978304,0.9835318086520604,0.0023633546012699924,6.388315310770864e-4,0.00224452655253619,NA,NA,NA,NA,NA
sem4,low_rep_est ~ rm,~,-0.021578635614183935,0.061976321706904244,-0.34817548089143935,0.7277084005425092,-0.021578635614183935,-0.010775135041406808,-0.03785830149432991,NA,NA,NA,NA,NA
sem4,addiction ~ extroversion,~,0.02449035519251488,0.015550481152442782,1.5748937253087991,0.11528097725439213,0.02449035519251488,0.048561298613903826,0.048561298613903826,NA,NA,NA,NA,NA
sem4,addiction ~ low_rep_est,~,-0.06608646463652589,0.028726658834251333,-2.3005273609379784,0.021418361010470344,-0.06608646463652589,-0.07093595862924673,-0.07093595862924673,NA,NA,NA,NA,NA
sem4,extroversion ~~ extroversion,~~,1.1086848304189671,0.048525816749333706,22.847319317591705,0,1.1086848304189671,0.9999995918942749,0.9999995918942749,NA,NA,NA,NA,NA
sem4,low_rep_est ~~ low_rep_est,~~,0.32484432621734216,0.014218049903439755,22.847319317591715,0,0.32484432621734216,0.9998838964648394,0.9998838964648394,NA,NA,NA,NA,NA
sem4,addiction ~~ addiction,~~,0.27989583994386447,0.012250708105101555,22.84731931759174,0,0.27989583994386447,0.9926098426265417,0.9926098426265417,NA,NA,NA,NA,NA
sem4,rm ~~ rm,~~,0.08100712004089128,0,NA,NA,0.08100712004089128,1,0.08100712004089128,NA,NA,NA,NA,NA
sem5,extroversion ~ rm,~,-0.07966465418346033,0.1370319860457811,-0.5813580936997084,0.5609991347715968,-0.07966465418346033,-0.021858997230374447,-0.07607103651318571,NA,NA,NA,NA,NA
sem5,low_rep_est ~ rm,~,-0.040235844500926925,0.07516478936835068,-0.5353017661467546,0.5924412052873353,-0.040235844500926925,-0.020128016378555703,-0.07004708645753746,NA,NA,NA,NA,NA
sem5,addiction ~ extroversion,~,0.03425841461518403,0.019030243296709503,1.800208966382874,0.07182764857282131,0.03425841461518403,0.06728702818837443,0.06728702818837443,NA,NA,NA,NA,NA
sem5,addiction ~ low_rep_est,~,-0.08171018886740425,0.03469505952170578,-2.3550957973219515,0.018517931059068404,-0.08171018886740425,-0.08802722363577696,-0.08802722363577696,NA,NA,NA,NA,NA
sem5,addiction ~ age,~,8.120127851215077e-5,0.0016070079338746587,0.050529482027115,0.9597004561454794,8.120127851215077e-5,0.0018886576053088998,1.5229323508669925e-4,NA,NA,NA,NA,NA
sem5,addiction ~1 ,~1,2.788522710381048,0.15202546354402077,18.342471355619963,0,2.788522710381048,5.229882490250613,5.229882490250613,NA,NA,NA,NA,NA
sem5,extroversion ~~ extroversion,~~,1.0961881943427274,0.058302934132651446,18.801595676963164,0,1.0961881943427274,0.9995221842400824,0.9995221842400824,NA,NA,NA,NA,NA
sem5,low_rep_est ~~ low_rep_est,~~,0.32981477395888603,0.017541850150676958,18.801595676962165,0,0.32981477395888603,0.9995948629566647,0.9995948629566647,NA,NA,NA,NA,NA
sem5,addiction ~~ addiction,~~,0.2808023208786811,0.014935026032005198,18.801595676963156,0,0.2808023208786811,0.987725311177939,0.987725311177939,NA,NA,NA,NA,NA
sem5,rm ~~ rm,~~,0.08256990833453924,0,NA,NA,0.08256990833453924,1,0.08256990833453924,NA,NA,NA,NA,NA
sem5,rm ~~ age,~~,-0.007544778523113957,0,NA,NA,-0.007544778523113957,-0.002117205311280981,-0.007544778523113957,NA,NA,NA,NA,NA
sem5,age ~~ age,~~,153.7960704132648,0,NA,NA,153.7960704132648,1,153.7960704132648,NA,NA,NA,NA,NA
sem5,extroversion ~1 ,~1,3.867168200230245,0.5017368591354764,7.707562499780493,1.2878587085651816e-14,3.867168200230245,3.692722906759596,3.692722906759596,NA,NA,NA,NA,NA
sem5,low_rep_est ~1 ,~1,3.308395053336245,0.2752127180194001,12.021228804924021,0,3.308395053336245,5.759626452761405,5.759626452761405,NA,NA,NA,NA,NA
sem5,rm ~1 ,~1,3.65016501650165,0,NA,NA,3.65016501650165,12.702862502018515,3.65016501650165,NA,NA,NA,NA,NA
sem5,age ~1 ,~1,48.43564356435643,0,NA,NA,48.43564356435643,3.9056422038528544,48.43564356435643,NA,NA,NA,NA,NA
sem6,lonely ~ rm,~,-0.04214523194703598,0.045186778672070785,-0.93268945442852,0.3509803312982789,-0.04214523194703598,-0.02885399519648436,-0.1013781493472431,NA,NA,NA,NA,NA
sem6,low_rep_est ~ rm,~,-0.021578635614183935,0.061976321888827915,-0.34817547986941416,0.7277084013100081,-0.021578635614183935,-0.010775135009781422,-0.03785830138321451,NA,NA,NA,NA,NA
sem6,addiction ~ lonely,~,-0.037739578359273405,0.03941566151832298,-0.9574767213212844,0.338326690542458,-0.037739578359273405,-0.029547128950496913,-0.029547128950496913,NA,NA,NA,NA,NA
sem6,addiction ~ low_rep_est,~,-0.06536913224072648,0.02874815991571582,-2.27385448085639,0.02297473731177102,-0.06536913224072648,-0.07016971803535318,-0.07016971803535318,NA,NA,NA,NA,NA
sem6,lonely ~~ lonely,~~,0.1726817554615059,0.007558075109868416,22.847319317591733,0,0.1726817554615059,0.9991674469612013,0.9991674469612013,NA,NA,NA,NA,NA
sem6,low_rep_est ~~ low_rep_est,~~,0.3248443281244217,0.014218049986910354,22.847319317591726,0,0.3248443281244217,0.999883896465521,0.999883896465521,NA,NA,NA,NA,NA
sem6,addiction ~~ addiction,~~,0.280314959348087,0.01226905246307182,22.847319317591715,0,0.280314959348087,0.9942018886315486,0.9942018886315486,NA,NA,NA,NA,NA
sem6,rm ~~ rm,~~,0.08100712004089128,0,NA,NA,0.08100712004089128,1,0.08100712004089128,NA,NA,NA,NA,NA
sem7,lonely ~ rm,~,-0.022625713457882734,0.05268544793277536,-0.42944901003313646,0.6675964937441274,-0.022625713457882734,-0.016148986143111322,-0.05619974702391724,NA,NA,NA,NA,NA
sem7,low_rep_est ~ rm,~,-0.040235844500926925,0.07516478900652013,-0.5353017687236066,0.5924412035057509,-0.040235844500926925,-0.02012801647540829,-0.07004708679459212,NA,NA,NA,NA,NA
sem7,addiction ~ lonely,~,-0.06195602750886883,0.049560056276432826,-1.2501202008991792,0.21125564146375586,-0.06195602750886883,-0.04678668368239913,-0.04678668368239913,NA,NA,NA,NA,NA
sem7,addiction ~ low_rep_est,~,-0.08049112596777454,0.03473574916830312,-2.3172416860156244,0.020490569902501754,-0.08049112596777454,-0.08672450356083991,-0.08672450356083991,NA,NA,NA,NA,NA
sem7,addiction ~ age,~,-5.8965540512457135e-5,0.0016088926616740005,-0.036649766586109855,0.9707642621638268,-5.8965540512457135e-5,-0.0013716448594597562,-1.1060354849390597e-4,NA,NA,NA,NA,NA
sem7,addiction ~1 ,~1,3.088775959634202,0.19511592436647868,15.830465758564502,0,3.088775959634202,5.793715764651378,5.793715764651378,NA,NA,NA,NA,NA
sem7,lonely ~~ lonely,~~,0.162040125109336,0.008618424089816869,18.80159567696316,0,0.162040125109336,0.9997392102465497,0.9997392102465497,NA,NA,NA,NA,NA
sem7,low_rep_est ~~ low_rep_est,~~,0.3298147707835745,0.01754184998179127,18.801595676962673,0,0.3298147707835745,0.9995948629527658,0.9995948629527658,NA,NA,NA,NA,NA
sem7,addiction ~~ addiction,~~,0.28146136741810734,0.01497007872384845,18.80159567696317,0,0.28146136741810734,0.9902853329849266,0.9902853329849266,NA,NA,NA,NA,NA
sem7,rm ~~ rm,~~,0.08256990833453924,0,NA,NA,0.08256990833453924,1,0.08256990833453924,NA,NA,NA,NA,NA
sem7,rm ~~ age,~~,-0.007544778523113957,0,NA,NA,-0.007544778523113957,-0.002117205311280981,-0.007544778523113957,NA,NA,NA,NA,NA
sem7,age ~~ age,~~,153.7960704132648,0,NA,NA,153.7960704132648,1,153.7960704132648,NA,NA,NA,NA,NA
sem7,lonely ~1 ,~1,2.9038982902361754,0.19290555388363828,15.05347166929068,0,2.9038982902361754,7.212959255329074,7.212959255329074,NA,NA,NA,NA,NA
sem7,low_rep_est ~1 ,~1,3.308395053336245,0.27521271669457276,12.02122886279218,0,3.308395053336245,5.759626480475747,5.759626480475747,NA,NA,NA,NA,NA
sem7,rm ~1 ,~1,3.65016501650165,0,NA,NA,3.65016501650165,12.702862502018515,3.65016501650165,NA,NA,NA,NA,NA
sem7,age ~1 ,~1,48.43564356435643,0,NA,NA,48.43564356435643,3.9056422038528544,48.43564356435643,NA,NA,NA,NA,NA
cor.test1,NA,NA,0.049028178802837344,NA,1.5845363970915947,0.11337513052474497,NA,NA,NA,1042,-0.011678654441830631,0.10937492096820381,Pearson's product-moment correlation,two.sided
cor.test2,NA,NA,0.025636336813547777,NA,0.8278136609784328,0.4079655852194579,NA,NA,NA,1042,-0.03509033648031842,0.08617439370648342,Pearson's product-moment correlation,two.sided
cor.test3,NA,NA,-0.032134235050308296,NA,-1.037829878478749,0.2995900326224798,NA,NA,NA,1042,-0.09262574057954479,0.0285936059367992,Pearson's product-moment correlation,two.sided
cor.test4,NA,NA,-0.028853995198221516,NA,-0.9317956455065441,0.3516579848778608,NA,NA,NA,1042,-0.08936963525458975,0.03187389770218239,Pearson's product-moment correlation,two.sided
lm1,(Intercept),NA,8.751631813325233e-18,0.020303047251638458,4.310501623158551e-16,0.9999999999999997,NA,NA,NA,NA,NA,NA,NA,NA
lm1,rm,NA,-0.011041998167590154,0.020307910839503642,-0.543728907166112,0.5866861962756053,NA,NA,NA,NA,NA,NA,NA,NA
lm1,estimation,NA,0.3747158563011298,0.020307910839503528,18.4517186067324,1.544915139099249e-70,NA,NA,NA,NA,NA,NA,NA,NA
lm1,1 | idTRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm1,rm:estimation,NA,0.0010354284664302973,0.020312775592439436,0.05097424828617175,0.959350925813527,NA,NA,NA,NA,NA,NA,NA,NA
lm2,(Intercept),NA,-2.1289593833456192e-16,0.024700417708898192,-8.619122997983443e-15,0.9999999999999931,NA,NA,NA,NA,NA,NA,NA,NA
lm2,rm,NA,-0.012777136973823038,0.02470921196006076,-0.5171001404041385,0.6051674157722527,NA,NA,NA,NA,NA,NA,NA,NA
lm2,estimation,NA,0.3735065633786049,0.024709156579756697,15.116119490885621,5.899160366527069e-48,NA,NA,NA,NA,NA,NA,NA,NA
lm2,1 | idTRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm2,age,NA,-0.0062520889310385816,0.024709211960060793,-0.2530266420938177,0.8002845354531135,NA,NA,NA,NA,NA,NA,NA,NA
lm2,rm:estimation,NA,-0.0060497277665608005,0.024717898542379362,-0.24475089402072,0.8066849563080027,NA,NA,NA,NA,NA,NA,NA,NA
lm3,(Intercept),NA,-0.0017143931821722992,0.030964028286594864,-0.055367252810400794,0.9558565493858553,NA,NA,NA,NA,NA,NA,NA,NA
lm3,rm,NA,0.002204705208549632,0.031007476827054292,0.07110237381927212,0.9433299885297056,NA,NA,NA,NA,NA,NA,NA,NA
lm3,low_rep_est,NA,-0.07397606331142802,0.03096272715441192,-2.389197273951596,0.017063144213247654,NA,NA,NA,NA,NA,NA,NA,NA
lm3,age,NA,-0.03296672573864675,0.031105262430961764,-1.0598439994459623,0.28946236453499286,NA,NA,NA,NA,NA,NA,NA,NA
lm3,network,NA,0.027026074814007064,0.030980283809506914,0.8723636936377445,0.38321193709817347,NA,NA,NA,NA,NA,NA,NA,NA
lm3,low_rep_est:age,NA,-0.050946949555198226,0.031454137868006875,-1.6197216966807468,0.10559611662059565,NA,NA,NA,NA,NA,NA,NA,NA
lm3,age:network,NA,0.0140591316503782,0.031675288276127464,0.44385173475987166,0.6572423782118242,NA,NA,NA,NA,NA,NA,NA,NA
