StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;trust.institution
2022-04-26 02:25:04 UTC;2022-04-26 02:40:06 UTC;0;100;901;1;2022-04-26 02:40:07 UTC;R_2Y62u4LLIOc5Nh6;;anonymous;EN;6126f2c24f9a99c6765da045;1;1;1;3,393;10,393;11,879;4;0;0;3;0;0;0;3;2,878;174,419;180,453;14;5;4;5;1;2;3;13,492;66,824;68,607;11;5;4;1;5;5;5;1;2;5;5;1;3;1;2;4;1;1;1;1;1;2,396;140,414;145,04;26;2;5;4;5;5;5;5;1;1;1;1;1;0;0;0;0;0;6;0;0;2;0;0;0;0;0;7,783;114,054;117,874;22;5;5;5;2;1;5;1;1;5;3;3;2;7,878;88,731;90,066;16;5;5;1;3;3;1;1;1;1;3;1;4;1;5,477;107,579;109,566;19;0;0;0;0;5;0;0;0;0;0;3,086;12,903;16,96;3;2;;23;black;19;0;0;0;0;0;0;7;0;0;6;4,197;97,248;99,292;9;;6126f2c24f9a99c6765da045;;za;Off;Off;Off;Off;Off;On;Off;Off;On;Off;Off;Off;Off;Off;6;6;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;5;5;female;1;2;5;1,666666667;3,833333333;1;3;2,25;1;3;5;5;3;5;2,7;Off;Off;On;Off;Off;Off;3;3;middle20%;4;2;1;;;;;;;1;;;7;Student;1
2022-04-26 02:24:04 UTC;2022-04-26 02:40:07 UTC;0;100;963;1;2022-04-26 02:40:08 UTC;R_2P4C9wAYoU8imXK;;anonymous;EN;60f41ae35227aa02240ba0d9;1;1;1;125,358;134,59;136,939;9;0;0;0;4;0;0;3;15,089;89,198;90,502;35;5;4;4;3;4;5;15,396;61,303;62,705;18;3;4;3;5;5;5;4;2;5;5;5;4;2;3;5;3;1;1;1;2;8,038;127,693;129,207;54;4;3;1;5;5;4;4;4;4;4;4;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;7,248;140,823;141,7;81;3;3;4;3;3;4;1;1;5;1;5;1;12,791;91,244;93,655;22;3;5;1;4;5;5;4;5;3;5;5;3;1;9,793;110,783;112,336;31;0;0;0;0;0;0;7;0;0;0;60,741;63,834;66,068;2;2;;31;black;15;1;0;0;0;0;0;0;0;0;6;2,023;72,879;74,519;24;no;60f41ae35227aa02240ba0d9;;za;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;1;1;7;7;female;3;5;4,666666667;4;3,333333333;1;1;1;1;1;1;3;1;1;2,4;Off;Off;Off;On;Off;Off;4;4;middle20%;4,333333333;3,666666667;1,333333333;1;;;;;;;;;1;Employed.fulltime;4
2022-04-26 02:24:35 UTC;2022-04-26 02:40:08 UTC;0;100;932;1;2022-04-26 02:40:09 UTC;R_3hFP3K9XFOq1rDA;;anonymous;EN;6111b86c86c3eb5d842f7fee;1;1;1;2,62;6,12;7,019;3;0;0;3;0;0;0;3;2,154;115,893;121,443;14;5;2;2;3;2;2;11,01;64,85;66,238;14;4;4;4;3;4;3;4;2;4;4;4;1;2;4;4;4;2;4;2;4;32,658;179,165;180,101;41;4;4;3;4;4;4;2;3;4;;4;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;5,368;139,856;147,588;33;5;4;4;5;3;5;1;1;5;1;5;1;6,435;74,733;76,164;23;5;4;3;4;5;4;4;4;1;3;5;2;1;13,135;135,351;136,571;28;0;0;0;0;0;6;0;0;0;0;46,651;50,903;54,088;3;2;;33;black;12;1;0;0;0;0;0;0;0;0;5;2,286;55,469;57,696;12;;6111b86c86c3eb5d842f7fee;;za;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;1;1;6;6;female;2;3;4;3;4,333333333;1;1;1;2;1;2;5;3;1;3;Off;Off;On;Off;Off;Off;3;3;middle20%;3,777777778;3,166666667;2,666666667;1;;;;;;;;;1;Employed.fulltime;
2022-04-26 02:29:58 UTC;2022-04-26 02:40:10 UTC;0;100;611;1;2022-04-26 02:40:10 UTC;R_3fHmONIj86ZyODu;;anonymous;EN;609f0b539d4cd74841ffb116;1;1;1;3,82;7,383;9,188;3;0;0;0;0;0;6;2;29,641;45,336;48,73;2;5;5;5;1;5;3;7,188;44,29;45,848;6;5;4;4;4;4;5;3;2;5;5;1;3;4;4;5;4;1;1;1;1;9,844;88,37;90,229;20;2;3;4;1;1;3;5;3;5;5;4;1;0;0;0;0;0;0;7;0;2;0;0;0;0;0;10,323;108,25;112,35;14;5;5;5;4;4;5;1;1;5;1;5;1;10,431;58,416;60,09;12;4;5;1;4;5;4;2;5;2;2;5;3;1;23,714;111,269;113,073;15;0;2;0;0;0;0;0;0;0;0;10,917;15,667;24,908;3;2;;20;black;16;0;0;0;0;0;0;7;0;0;4;2,501;54,117;56,2;6;;609f0b539d4cd74841ffb116;;za;Off;Off;Off;Off;Off;Off;On;Off;On;Off;Off;Off;Off;Off;7;7;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;2;2;2;2;female;3;2;1,666666667;2,333333333;4,666666667;1;1;1;1;1;1;4;4;1;2,5;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,333333333;3,5;1;;;;;;;1;;;7;Student;4,25
2022-04-26 02:31:32 UTC;2022-04-26 02:40:19 UTC;0;100;527;1;2022-04-26 02:40:20 UTC;R_3NNUZtQMQRwrCM8;;anonymous;EN;61570ba74c01d87fb71fb518;1;1;1;2,2;5,8;6,8;3;0;0;0;0;0;6;2;12,463;29,301;33,053;6;5;4;4;2;3;4;7;44,501;45,293;11;4;4;5;5;5;5;5;2;5;4;3;2;2;4;4;3;2;1;1;4;11,664;88,829;90,01;32;1;5;5;4;5;5;3;3;3;;2;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;17,023;102,837;103,544;50;3;2;3;2;1;5;1;1;5;1;5;2;8,001;59,235;60,202;20;4;5;2;2;4;3;1;4;3;5;3;2;1;7,328;75,347;76,419;33;0;0;0;0;0;6;0;0;0;0;3,958;9,765;15,472;6;2;;23;black;18;0;0;0;0;0;0;7;0;0;6;1,8;42,211;43,165;23;;61570ba74c01d87fb71fb518;;za;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;female;1;1;4,666666667;1;2,666666667;1;1;1,25;1;2;2;3;1;3;2;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,666666667;3;2,333333333;;;;;;;1;;;7;Student;
2022-04-26 02:24:27 UTC;2022-04-26 02:40:41 UTC;0;100;973;1;2022-04-26 02:40:42 UTC;R_1hKetx4mA0NaLcG;;anonymous;EN;615f077c5acf42cbad006ec9;1;1;1;2,934;6,934;8,908;3;0;0;0;0;5;0;3;90,008;102,062;122,608;2;2;1;4;3;3;1;7,189;88,639;110,514;8;1;1;1;1;2;1;1;2;1;1;1;5;1;4;5;1;1;1;1;1;20,212;120,683;134,891;21;4;1;1;1;1;1;4;2;2;4;4;4;0;0;0;0;0;6;0;0;0;0;0;5;0;0;5,651;150,964;156,239;17;5;4;5;4;4;5;1;1;5;5;3;1;5,473;74,422;93,547;13;2;2;1;4;2;1;4;1;2;5;3;5;5;6,556;109,2;118,758;13;0;0;0;0;5;0;0;0;0;0;42,607;42,607;44,131;1;1;;30;black;17;1;0;0;0;0;0;0;0;0;9;1,522;36,75;40,958;6;"I believe the cause of income inequality between nations is by poor economic choices by the government (not because rich countries ""exploit"" poor ones). The wrong set of policies was implemented, generally Statist policies.";615f077c5acf42cbad006ec9;;za;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;6;6;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;5;5;5;5;male;5;5;1;4,666666667;4,5;1;3;2,5;4;4;5;4;1;3;3,1;Off;Off;Off;Off;On;Off;5;5;middle20%;1,111111111;2,833333333;1;1;;;;;;;;;1;Employed.fulltime;3
2022-04-26 02:32:26 UTC;2022-04-26 02:40:45 UTC;0;100;499;1;2022-04-26 02:40:46 UTC;R_3ee8cRPytYyC5Il;;anonymous;EN;60fd14021cfe510ce9c74e26;1;1;1;1,762;3,76;5,1;3;0;0;0;0;0;6;1;6,907;30,639;37,017;13;5;5;3;1;5;4;1,619;39,151;39,727;17;5;5;5;5;5;4;3;2;5;5;2;1;1;1;5;2;1;1;1;1;8,099;82,114;82,404;32;1;3;4;4;4;4;4;5;5;;;2;0;0;0;0;0;6;0;0;0;0;0;5;0;0;8,782;99,465;100,343;59;3;2;2;1;1;2;1;1;5;1;5;1;2,139;52,42;52,844;23;1;5;2;1;4;3;1;4;4;5;2;2;1;4,421;89,702;90,577;25;0;0;0;0;0;0;7;0;0;0;14,428;18,444;25,935;3;2;;24;white;16;1;0;0;0;0;0;0;0;0;2;1,565;40,246;41,908;21;;60fd14021cfe510ce9c74e26;;za;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;6;6;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;5;5;7;7;female;3;2;4;2;1,833333333;1;1;1;1;2;2;2;1;4;1,6;Off;Off;Off;Off;Off;On;6;6;poorest20%;4,666666667;2;1;1;;;;;;;;;1;Employed.fulltime;
2022-04-26 02:20:04 UTC;2022-04-26 02:40:46 UTC;0;100;1241;1;2022-04-26 02:40:47 UTC;R_3IXFlCTAnwJ2wWD;;anonymous;EN;611cbdbbd719071f5e227164;1;1;1;5,962;10,855;13,249;4;0;0;0;4;0;0;2;24,869;175,086;177,02;43;5;4;5;1;3;3;10,465;54,468;56,903;19;5;5;5;5;5;5;5;2;5;5;3;4;1;3;5;3;2;1;2;1;32,163;188,2;189,726;60;1;5;3;5;5;5;5;4;3;2;2;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;7,086;210,34;212,394;82;4;3;4;1;1;1;1;1;5;1;5;1;8,889;117,891;119,689;31;3;5;2;2;4;4;1;5;2;5;5;5;1;9,21;124,128;125,922;32;0;0;0;4;0;0;0;0;0;0;37,608;45,105;47,294;10;2;;27;black;15;0;0;0;0;0;0;7;0;0;5;2,555;113,995;118,662;31;South Africa is a developing country, with the right government who prioritize its citizens, it would be a richest country too since we own many natural resources.;611cbdbbd719071f5e227164;;za;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;4;4;female;1;3;5;1,666666667;2,333333333;1;1;1;1;2;1;4;1;1;2,2;Off;Off;Off;On;Off;Off;4;4;second.poorest20%;5;3,166666667;1,666666667;;;;;;;1;;;7;Student;2,75
2022-04-26 02:28:19 UTC;2022-04-26 02:40:46 UTC;0;100;747;1;2022-04-26 02:40:47 UTC;R_Zn4AWL81pUMAydP;;anonymous;EN;61651b30bdd751cfd39a1b81;1;1;1;3,992;7,973;9,402;6;0;0;0;0;0;6;3;49,181;70,744;75,53;3;5;3;5;2;4;3;7,271;56,96;58,237;19;3;3;2;2;3;3;3;2;3;3;2;1;3;4;5;3;1;1;1;1;22,631;149,139;150,345;68;5;1;1;1;1;1;5;3;4;3;3;3;0;0;0;0;0;0;7;0;0;0;0;5;0;0;8,523;108,896;110,492;37;4;5;3;3;4;5;1;1;5;1;5;1;10,709;78,816;80,834;30;2;5;1;3;2;1;2;5;1;5;5;2;1;7,327;101,644;104,101;30;0;0;0;0;0;6;0;0;0;0;31,912;45,271;47,933;14;1;;24;black;16;1;0;0;0;0;0;0;0;0;5;0,924;59,931;61,095;44;;61651b30bdd751cfd39a1b81;;za;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;7;7;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;male;5;5;1;5;4;1;1;1;1;4;1;5;1;1;1,8;Off;Off;Off;Off;Off;On;6;6;middle20%;2,777777778;3;1;1;;;;;;;;;1;Employed.fulltime;3,25
2022-04-26 02:33:54 UTC;2022-04-26 02:40:48 UTC;0;100;413;1;2022-04-26 02:40:49 UTC;R_xhBtjAf3GeNYhEt;;anonymous;EN;6136460eb5fcd7529008ebb8;1;1;1;2,296;5,484;6,52;3;1;0;0;0;0;0;1;9,073;85,764;87,133;33;5;4;3;3;3;4;9,801;32,116;33,046;15;4;4;4;5;4;4;4;2;4;4;4;4;2;4;5;4;1;2;4;2;1,541;59,643;60,555;48;2;1;5;4;5;4;4;2;3;2;3;3;0;2;0;0;0;0;0;1;0;0;0;0;0;0;4,835;67,559;68,009;50;4;4;4;4;2;4;1;1;5;2;2;1;6,951;42,01;42,5;24;3;4;4;4;4;3;4;4;5;2;4;1;1;5,399;38,691;40,158;22;0;0;0;4;0;0;0;0;0;0;1,168;11,855;12,637;16;2;;26;white;12;1;0;0;0;0;0;0;0;0;8;1,597;27,331;28,058;16;Thank you;6136460eb5fcd7529008ebb8;;za;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;4;4;female;5;1;4,333333333;2,666666667;3,666666667;1;4;2;2;2;2;1;4;2;2,9;On;Off;Off;Off;Off;Off;1;1;poorest20%;4,111111111;3,833333333;2,333333333;1;;;;;;;;;1;Employed.fulltime;2,5
2022-04-26 02:28:30 UTC;2022-04-26 02:40:54 UTC;0;100;744;1;2022-04-26 02:40:55 UTC;R_2eVFERt9DOVD0Wp;;anonymous;EN;615ab919753caa1ce9908362;1;1;1;2,142;4,174;4,996;3;0;2;0;0;0;0;2;83,37;93,378;95,354;2;5;1;5;1;5;5;9,937;48,688;49,695;6;5;5;5;5;5;5;5;2;5;5;1;5;5;3;5;5;5;1;1;5;20,598;126,741;127,974;22;5;5;1;5;5;5;5;1;3;3;3;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;7,689;98,4;100,852;14;5;5;5;1;1;5;1;1;5;1;5;1;11,488;77,671;78,902;12;3;5;1;1;5;5;1;5;1;5;3;1;1;10,784;152,584;154,735;15;0;0;0;0;5;0;0;0;0;0;29,742;35,934;37,628;3;2;;33;black;16;1;0;0;0;0;0;0;0;0;6;2,332;64,339;65,508;6;;615ab919753caa1ce9908362;;za;Off;Off;Off;Off;Off;Off;On;On;Off;Off;Off;Off;Off;Off;7;7;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;1;1;5;5;female;1;5;5;3,666666667;3,666666667;1;1;1;1;1;1;5;1;3;1,6;Off;On;Off;Off;Off;Off;2;2;second.poorest20%;5;4;3,666666667;1;;;;;;;;;1;Employed.fulltime;2,5
2022-04-26 02:27:57 UTC;2022-04-26 02:40:54 UTC;0;100;777;1;2022-04-26 02:40:55 UTC;R_6h951PaXsYfEYEN;;anonymous;EN;61697f832062ac7ba42cff1f;1;1;1;3,301;10,802;11,931;11;0;0;0;0;5;0;1;11,046;87,471;88,775;53;5;4;5;2;4;5;10,851;54,861;56,202;26;5;5;5;5;5;5;5;2;5;5;1;1;2;2;5;5;1;1;4;1;12,848;120,337;121,54;58;5;5;3;5;5;5;5;2;2;2;1;1;0;0;0;0;5;0;0;1;0;0;0;0;0;0;7,698;115,755;117,43;83;1;2;1;1;1;4;1;1;5;1;5;1;8,451;86,267;87,296;41;5;5;3;1;5;5;1;5;3;5;5;5;5;12,13;117,385;119,167;61;0;2;0;0;0;0;0;0;0;0;18,501;24,472;26,548;15;2;;27;black;17;0;0;0;0;0;0;7;0;0;7;2,591;76,396;77,677;36;;61697f832062ac7ba42cff1f;;za;Off;Off;Off;Off;On;Off;Off;On;Off;Off;Off;Off;Off;Off;5;5;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;1;1;2;2;female;1;3;5;3;1,666666667;1;1;1;1;1;1;3;1;1;2,4;Off;Off;Off;Off;On;Off;5;5;poorest20%;5;2,666666667;2;;;;;;;1;;;7;Student;1,75
2022-04-26 02:31:30 UTC;2022-04-26 02:41:00 UTC;0;100;570;1;2022-04-26 02:41:01 UTC;R_2tnbBYm5c5qTcox;;anonymous;EN;5f68695c77c78d4b27e742df;1;1;1;1,99;5,119;7,017;3;0;0;0;0;5;0;2;38,602;84,831;92,741;2;4;2;4;2;3;3;7,629;25,159;27,887;6;4;3;3;3;3;3;3;2;3;4;1;1;1;2;4;2;3;2;1;3;15,917;75,627;78,859;21;2;4;4;3;3;3;3;4;4;3;3;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;7,167;93,269;98,911;22;2;2;3;2;2;4;1;1;4;2;4;2;5,885;42,504;45,362;12;4;3;4;2;3;3;2;4;3;4;2;2;1;3,069;51,296;53,993;13;0;0;0;0;0;6;0;0;0;0;14,299;25,87;31,234;3;2;;25;white;12;0;0;3;0;0;0;0;0;0;4;1,657;83,731;94,085;10;;5f68695c77c78d4b27e742df;;za;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;female;2;2;3;2;2,5;2;2;2;3;3;2;3;2;4;2,7;Off;Off;Off;Off;On;Off;5;5;second.poorest20%;3,222222222;1,833333333;2,333333333;;;1;;;;;;;3;Employed.less15hweek;3,5
2022-04-26 02:27:26 UTC;2022-04-26 02:41:04 UTC;0;100;818;1;2022-04-26 02:41:05 UTC;R_AjoVvHjW7glyVrj;;anonymous;EN;611d420ab35c9921dfad284c;1;1;1;3,8;9,196;10,423;3;0;0;0;0;0;6;2;13,603;98,677;100,328;16;5;1;5;1;3;3;9,609;59,589;60,425;14;5;5;5;5;5;5;5;2;5;5;1;1;1;2;5;1;3;1;1;1;19,733;125,662;127,454;35;5;2;1;5;5;5;4;1;1;1;1;2;0;0;0;4;0;0;0;1;0;0;0;0;0;0;9,401;120,431;120,999;42;5;4;5;1;1;5;1;1;2;3;3;1;9,1;83,188;84,446;21;2;4;5;3;5;2;2;1;4;5;3;4;1;13,239;94,693;99,044;24;0;0;0;0;5;0;0;0;0;0;16,5;25,402;26,824;3;2;;31;black;18;0;0;0;0;5;0;0;0;0;6;3,272;71,074;72,355;11;;611d420ab35c9921dfad284c;;za;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;1;1;5;5;female;4;5;5;4,666666667;3,5;4;3;2,75;2;1;5;2;1;3;2,7;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;5;1,833333333;1,666666667;;;;;1;;;;;5;Unemployed.lookforjob;1
2022-04-26 02:25:37 UTC;2022-04-26 02:41:18 UTC;0;100;940;1;2022-04-26 02:41:19 UTC;R_1dM63OPcEdh6Rm5;;anonymous;EN;615abcfdb11105a73b053988;1;1;1;30,428;34,68;36,589;3;0;0;0;0;0;6;1;47,136;77,86;80,232;2;5;5;5;1;5;4;8,94;42,488;43,587;7;5;5;5;5;5;5;5;2;5;5;1;1;1;1;1;1;1;1;1;1;28,062;97,228;99,236;20;4;3;3;5;5;5;5;3;4;2;4;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;9,581;145,043;148,238;16;1;1;2;1;1;2;1;1;5;5;5;1;10,863;60,814;61,968;12;2;4;1;1;1;1;1;5;1;5;1;1;1;5,879;70,373;71,302;13;0;2;0;0;0;0;0;0;0;0;241,839;241,839;244,727;1;2;;35;black;13;1;0;0;0;0;0;0;0;0;1;85,548;111,626;115,177;6;;615abcfdb11105a73b053988;;za;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;1;1;2;2;female;3;3;5;3,333333333;1,333333333;1;1;2;2;5;1;5;1;5;1,6;Off;Off;Off;Off;Off;On;6;6;poorest20%;5;1;1;1;;;;;;;;;1;Employed.fulltime;3,25
2022-04-26 02:21:02 UTC;2022-04-26 02:41:22 UTC;0;100;1220;1;2022-04-26 02:41:23 UTC;R_233QjLtbLinpclR;;anonymous;EN;60f9ddccabbb9e5c127bdd7c;1;1;1;3,576;7,063;8,555;3;0;0;0;0;0;6;2;33,967;49,159;51,427;2;5;1;3;2;4;2;7,516;72,258;76,942;9;4;3;4;5;5;5;4;2;5;4;5;5;5;5;4;4;2;1;1;1;94,712;184,676;186,326;20;3;4;2;3;3;3;4;1;2;1;1;2;0;0;0;0;5;0;0;0;0;3;0;0;0;0;84,769;230,018;261,922;15;4;2;4;5;4;5;1;1;3;3;4;1;87,322;182,631;227,075;12;4;4;5;3;2;2;3;3;1;5;4;1;1;32,195;238,682;242,013;13;0;0;0;0;5;0;0;0;0;0;57,151;57,151;60,188;1;1;;31;black;16;1;0;0;0;0;0;0;0;0;5;26,919;60,994;64,474;6;;60f9ddccabbb9e5c127bdd7c;;za;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;2;4;3;3;4;3;2;2,25;2;4;3;5;1;2;2,8;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,333333333;4,666666667;1,333333333;1;;;;;;;;;1;Employed.fulltime;1,25
2022-04-26 02:22:36 UTC;2022-04-26 02:41:26 UTC;0;100;1129;1;2022-04-26 02:41:26 UTC;R_1C41ObCm73dd2PX;;anonymous;EN;6137da585eea8f199da2a363;1;1;1;2,382;8,376;9,452;4;0;0;0;4;0;0;3;1,575;88,863;98,408;29;3;2;5;3;2;5;3,263;59,711;60,916;16;3;5;5;5;5;5;5;2;5;5;1;5;1;2;4;1;1;4;2;1;2,214;139,439;145,413;38;4;1;5;5;5;5;5;5;5;5;5;1;0;0;0;0;5;0;0;0;0;3;0;0;0;0;4,401;150,203;150,949;57;1;4;3;3;3;3;1;1;4;3;5;5;3,11;179,934;180,725;31;4;5;4;5;4;4;1;5;1;5;3;3;1;7,41;149,316;150,361;24;0;0;0;4;0;0;0;0;0;0;3,609;12,229;14,244;5;2;;19;black;3;0;0;0;0;0;0;7;0;0;9;43,743;209,312;210,09;24;All good. The survey was clear and the questions were straight forward;6137da585eea8f199da2a363;;za;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;female;5;1;5;3,333333333;2,833333333;2;1;2,75;1;2;1;5;1;3;2,6;Off;Off;Off;On;Off;Off;4;4;middle20%;4,777777778;2,333333333;1,333333333;;;;;;;1;;;7;Student;5
